donor_id,date,volunteer_ids,recipient_ids,part_food_types,part_weights,transport,scale
245,9/16/2014,65,14,Baked Goods,0,Bike,Guesstimate
251,9/16/2014,227,249,Fresh Prepared Food,8.25,Car,Bathroom Scale
175,9/16/2014,42,15,Produce:Baked Goods,76.0:62.0,Bike,Floor Scale
255,9/16/2014,215,22,Frozen Prepared Food,8,Foot,Guesstimate
2,9/17/2014,3,35,Produce,40,Bike,Guesstimate
1,9/17/2014,65:30:00,15,Produce:Baked Goods:Dairy,90.0:30.0:90.0,Bike,Guesstimate
227,9/17/2014,1014,5,Produce,95,Car,Guesstimate
175,9/17/2014,593,15,Produce:Baked Goods,22.0:70.0,Bike,Floor Scale
251,9/17/2014,3,8,Fresh Prepared Food,8,Car,Guesstimate
74,9/17/2014,593,15,Produce,153,Bike,Floor Scale
25,9/17/2014,349,28,Baked Goods,5,Bike,Guesstimate
3,9/17/2014,52,14,Produce,98,Bike,Floor Scale
6,9/17/2014,835,7,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
43,9/17/2014,19,28,Frozen Prepared Food,15,Bike,Guesstimate
215,9/17/2014,807,15,Baked Goods,56,Bike,Floor Scale
245,9/17/2014,52,14,Baked Goods,5,Bike,Floor Scale
33,9/17/2014,12,58,Produce,80,Bike,Bathroom Scale
255,9/17/2014,101,29,Frozen Prepared Food,0,Bike,Guesstimate
245,9/18/2014,817,14,Baked Goods,4,Bike,Floor Scale
74,9/18/2014,1014,15,Produce:,52.0:,Bike,Floor Scale
251,9/18/2014,227,249,Fresh Prepared Food,8.5,Bike,Bathroom Scale
214,9/18/2014,279,20,,0,Bike,Guesstimate
36,9/18/2014,1013,187,Produce,0,Bike,Guesstimate
69,9/18/2014,279,20,,20,Bike,Guesstimate
27,9/18/2014,708,18,Baked Goods,6,Foot,Guesstimate
6,9/18/2014,991,7,Produce:,94.0:,Bike,Floor Scale
3,9/18/2014,817,14,Produce,86.4,Bike,Floor Scale
1,9/18/2014,708,275,Produce:Baked Goods,95.0:10.0,Car,Guesstimate
4,9/18/2014,508,10,Produce,0,Bike,Bathroom Scale
72,9/18/2014,349,5,Produce:Baked Goods,15.0:,Bike,Guesstimate
175,9/18/2014,727,193,Produce:Baked Goods,135.0:280.0,Car,Guesstimate
74,9/19/2014,458,12,Produce:,40.0:25.0,Car,Guesstimate
76,9/19/2014,728,26,Frozen Prepared Food,25,Car,Guesstimate
25,9/19/2014,531,22,Baked Goods,2,Foot,Guesstimate
4,9/19/2014,279,20,Produce,58,Bike,Bathroom Scale
256,9/19/2014,279,20,Produce:Baked Goods:Fresh Prepared Food,:9.0:,Bike,Guesstimate
6,9/19/2014,416,15,Baked Goods,55.4,Bike,Floor Scale
3,9/19/2014,31,14,Produce:Baked Goods,71.0:6.0,Bike,Floor Scale
36,9/19/2014,583,15,Produce,100,Bike,Floor Scale
175,9/19/2014,349,15,Produce:Baked Goods,0.0:,Bike,Guesstimate
227,9/19/2014,989,15,Produce,125,Bike,Floor Scale
2,9/19/2014,991,44,Produce,0,Bike,Guesstimate
251,9/19/2014,991,44,Fresh Prepared Food,25,Bike,Guesstimate
24,9/20/2014,989,20,Fresh Prepared Food,10,Bike,Guesstimate
215,9/20/2014,904,8,Baked Goods,70,Bike,Bathroom Scale
4,9/20/2014,129:537:297,22,Produce:Produce:Baked Goods:,:15.0::40.0,Bike,Guesstimate
1,9/20/2014,775,18,:,300.0:,Bike,Guesstimate
6,9/20/2014,989,20,Produce:Baked Goods,220.0:10.0,Bike,Guesstimate
74,9/20/2014,850,186,Produce,70,Bike,Bathroom Scale
72,9/20/2014,514,26,Produce:Baked Goods,250.0:100.0,Car,Guesstimate
33,9/20/2014,835,15,Produce,323,Bike,Floor Scale
3,9/20/2014,928,29,Produce,25,Bike,Guesstimate
175,9/20/2014,416,20,Produce:Baked Goods,80.0:0.0,Bike,Guesstimate
55,9/20/2014,904,8,Produce,150,Bike,Bathroom Scale
245,9/20/2014,928,29,Baked Goods,2,Bike,Guesstimate
262,9/20/2014,835,15,Produce,75,Bike,Floor Scale
3,9/21/2014,52,9,Produce,143,Bike,Guesstimate
245,9/21/2014,52,9,Baked Goods,143,Bike,Guesstimate
74,9/21/2014,850,186,Produce,17.5,Car,Bathroom Scale
72,9/21/2014,416,274,Produce:Baked Goods,180.0:20.0,Bike,Guesstimate
4,9/21/2014,531,20,Produce,50,Bike,Guesstimate
2,9/21/2014,826,8,Produce,75,Bike,Floor Scale
6,9/21/2014,657,41,Baked Goods:,100.0:50.0,Car,Guesstimate
1,9/21/2014,260,8,Produce:Baked Goods:Fresh Prepared Food,150.0:25.0:75.0,Bike,Guesstimate
25,9/21/2014,616,11,Baked Goods,3,Bike,Floor Scale
175,9/21/2014,349,18,Produce:Baked Goods,16.0:,Bike,Guesstimate
175,9/22/2014,835,100,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
175,9/22/2014,416,5,Produce:Baked Goods,120.0:0.0,Bike,Guesstimate
74,9/22/2014,416,5,Produce,5,Bike,Guesstimate
2,9/22/2014,947,7,Produce,60,Bike,Guesstimate
4,9/22/2014,332,11,Produce:Baked Goods:Fresh Prepared Food,44.0:10.0:2.0,Bike,Floor Scale
6,9/22/2014,356,18,Produce:Baked Goods,50.0:20.0,Bike,Guesstimate
6,9/22/2014,835,28,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
227,9/22/2014,326,15,Produce,189,Bike,Floor Scale
1,9/22/2014,658,14,Produce:Baked Goods:Fresh Prepared Food:Dairy,362.0:15.0:5.0:4.0,Bike,Floor Scale
24,9/22/2014,993,28,Fresh Prepared Food,7,Bike,Guesstimate
25,9/22/2014,993,28,Baked Goods,3,Bike,Bathroom Scale
256,9/22/2014,993,28,Produce:Baked Goods:Fresh Prepared Food,0.0:4.0:6.0,Bike,Guesstimate
3,9/22/2014,52,14,Produce:Baked Goods,2.0:,Bike,Floor Scale
251,9/22/2014,947,7,Fresh Prepared Food,25,Bike,Guesstimate
245,9/22/2014,52,14,Baked Goods,2,Bike,Floor Scale
255,9/22/2014,990,186,Frozen Prepared Food,0,Bike,Floor Scale
72,9/23/2014,551,249,Produce:Baked Goods,250.0:0.0,Bike,Guesstimate
175,9/23/2014,835,15,Produce:Baked Goods,64.0:0.0,Bike,Floor Scale
1,9/23/2014,835,10,Produce:Baked Goods:Fresh Prepared Food,30.0:40.0:40.0,Bike,Guesstimate
6,9/23/2014,835,7,Produce:Baked Goods:Dairy,40.0:0.0:60.0,Bike,Guesstimate
255,9/23/2014,129:297:527,22,Frozen Prepared Food,15,Foot,Guesstimate
270,9/23/2014,65,35,Produce,500,Car,Guesstimate
3,9/23/2014,814,14,Produce,72,Bike,Floor Scale
4,9/23/2014,139,10,Produce,0,Bike,Bathroom Scale
74,9/23/2014,835,15,Produce:,0.0:3.0,Bike,Guesstimate
245,9/23/2014,814,14,Baked Goods,7,Bike,Floor Scale
251,9/23/2014,1012,249,Fresh Prepared Food,8,Bike,Guesstimate
175,9/23/2014,42,15,Produce:Baked Goods,162.0:0.0,Bike,Floor Scale
25,9/24/2014,993,28,Baked Goods,4,Bike,Bathroom Scale
255,9/24/2014,101,29,Frozen Prepared Food,12,Bike,Guesstimate
74,9/24/2014,593,15,Produce,35,Bike,Floor Scale
6,9/24/2014,835,7,Produce:Baked Goods,70.0:0.0,Bike,Guesstimate
43,9/24/2014,19,28,Frozen Prepared Food,30,Bike,Guesstimate
1,9/24/2014,531,15,Baked Goods:Fresh Prepared Food,30.0:20.0,Bike,Floor Scale
175,9/24/2014,593,15,Produce:Baked Goods,:130.0,Bike,Floor Scale
215,9/24/2014,807,15,Baked Goods,42,Bike,Floor Scale
245,9/24/2014,52,14,Baked Goods,4,Bike,Floor Scale
33,9/24/2014,12,58,Produce,70,Bike,Guesstimate
3,9/24/2014,52,14,Produce,19,Bike,Floor Scale
2,9/24/2014,3,35,Produce,60,Bike,Guesstimate
227,9/24/2014,416,5,Produce,251.45,Bike,Floor Scale
1,9/25/2014,727,193,Produce:Baked Goods:Fresh Prepared Food,107.0:18.0:45.0,Car,Guesstimate
36,9/25/2014,1013,187,Produce,185,Bike,Bathroom Scale
69,9/25/2014,279,20,,10,Bike,Guesstimate
27,9/25/2014,708,18,Baked Goods,5,Foot,Guesstimate
6,9/25/2014,1029,273,Produce:,117.0:,Bike,Floor Scale
3,9/25/2014,817,14,Produce,45,Bike,Floor Scale
1,9/25/2014,807,10,Produce:Baked Goods:Fresh Prepared Food:,28.0:18.0:41.0:6.0,Bike,Bathroom Scale
4,9/25/2014,687,10,Produce,30,Bike,Guesstimate
72,9/25/2014,356,5,Produce:Baked Goods,280.0:5.0,Bike,Guesstimate
175,9/25/2014,727,193,Produce:Baked Goods,30.0:148.0,Car,Floor Scale
245,9/25/2014,817,14,Baked Goods,2.2,Bike,Floor Scale
251,9/25/2014,227,249,Fresh Prepared Food,4,Bike,Bathroom Scale
74,9/25/2014,1014,15,Produce:,102.0:,Bike,Floor Scale
251,9/26/2014,116,44,Fresh Prepared Food,6,Bike,Guesstimate
256,9/26/2014,279,20,Produce:Baked Goods:Fresh Prepared Food,::,Bike,Guesstimate
6,9/26/2014,835,15,Produce,60,Bike,Guesstimate
74,9/26/2014,458,12,Produce,40,Bike,Guesstimate
1,9/26/2014,727,193,Produce:Baked Goods,140.0:30.0,Car,Floor Scale
227,9/26/2014,989,15,Produce,215,Bike,Floor Scale
76,9/26/2014,728,26,Frozen Prepared Food,45,Bike,Guesstimate
25,9/26/2014,531,22,Baked Goods,2,Foot,Guesstimate
3,9/26/2014,31,14,Produce,0,Bike,Floor Scale
4,9/26/2014,279,20,Produce:Baked Goods,28.0:29.0,Bike,Bathroom Scale
2,9/26/2014,116,44,Produce,50,Bike,Guesstimate
175,9/26/2014,349,15,Produce:Baked Goods,:0.0,Bike,Floor Scale
27,9/26/2014,279,20,Baked Goods,32,Bike,Guesstimate
215,9/27/2014,904,8,Produce:Baked Goods,35.0:100.0,Bike,Bathroom Scale
25,9/27/2014,993,20,Baked Goods,8,Bike,Bathroom Scale
245,9/27/2014,928,29,Baked Goods,5,Bike,Floor Scale
1,9/27/2014,775,18,:,125.0:,Bike,Guesstimate
74,9/27/2014,850,186,Produce,36.5,Bike,Bathroom Scale
33,9/27/2014,835,15,Produce,225,Bike,Floor Scale
262,9/27/2014,835,15,Produce,60,Bike,Guesstimate
24,9/27/2014,993,20,Fresh Prepared Food,7,Bike,Guesstimate
6,9/27/2014,993:993,20,Produce:Baked Goods,187.0:36.0,Bike,Guesstimate
245,9/27/2014,928,29,Baked Goods,5,Bike,Floor Scale
55,9/27/2014,904,8,Produce,15,Bike,Bathroom Scale
215,9/27/2014,904,8,Baked Goods,80,Bike,Bathroom Scale
72,9/27/2014,514,26,Produce:Baked Goods,100.0:180.0,Car,Guesstimate
3,9/27/2014,928,29,Produce,60,Bike,Floor Scale
175,9/27/2014,416,20,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
4,9/27/2014,129:537:297:135:13,22,Produce:Baked Goods:Fresh Prepared Food:Dairy,20.0::20.0:,Bike,Guesstimate
25,9/27/2014,993,20,Baked Goods,6,Bike,Guesstimate
245,9/28/2014,52,9,Baked Goods,5,Bike,Guesstimate
72,9/28/2014,416,274,Produce:Baked Goods,285.0:0.0,Bike,Guesstimate
74,9/28/2014,850,186,Produce,23,Bike,Bathroom Scale
6,9/28/2014,657,41,Produce:Baked Goods,25.0:75.0,Car,Guesstimate
175,9/28/2014,349,18,Produce:Baked Goods,:0.0,Bike,Bathroom Scale
245,9/28/2014,52,9,Baked Goods,4,Bike,Guesstimate
25,9/28/2014,616,11,Baked Goods,3,Bike,Guesstimate
4,9/28/2014,993:993,20,Produce,115,Bike,Bathroom Scale
1,9/28/2014,260,8,Produce:Baked Goods:Fresh Prepared Food,200.0:25.0:50.0,Bike,Guesstimate
3,9/28/2014,52,9,Produce,65,Bike,Guesstimate
2,9/28/2014,531,8,Produce,0,Bike,Guesstimate
255,9/29/2014,990,186,Frozen Prepared Food,0,Bike,Floor Scale
227,9/29/2014,326,15,Produce,456,Bike,Floor Scale
25,9/29/2014,879,28,Baked Goods,3.2,Bike,Floor Scale
24,9/29/2014,879,28,Fresh Prepared Food,8,Bike,Guesstimate
256,9/29/2014,879,28,Fresh Prepared Food,9.5,Bike,Floor Scale
4,9/29/2014,332,11,Produce:Baked Goods,38.0:14.0,Bike,Floor Scale
74,9/29/2014,416,5,Produce:Baked Goods,5.0:0.0,Bike,Guesstimate
175,9/29/2014,416,5,Produce:Baked Goods,150.0:0.0,Bike,Guesstimate
6,9/29/2014,835,28,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
3,9/29/2014,835,14,Produce:Baked Goods,8.0:,Bike,Guesstimate
245,9/29/2014,835,14,Baked Goods,8,Bike,Guesstimate
2,9/29/2014,947,7,Produce,40,Car,Guesstimate
6,9/29/2014,275,18,Produce,80,Bike,Guesstimate
1,9/29/2014,658,100,Produce:Baked Goods:Fresh Prepared Food:Dairy,200.0:20.0:40.0:20.0,Bike,Guesstimate
270,9/29/2014,65,35,Produce,800,Car,Guesstimate
251,9/29/2014,947,7,Fresh Prepared Food,10,Car,Guesstimate
4,9/30/2014,739,10,Produce:Baked Goods,60.0:50.0,Foot,Guesstimate
3,9/30/2014,814,14,Produce,42,Bike,Floor Scale
245,9/30/2014,814,14,Baked Goods,4,Bike,Floor Scale
74,9/30/2014,42,15,Produce:Baked Goods,40.0:0.0,Bike,Floor Scale
175,9/30/2014,42,15,Produce:Baked Goods,153.0:0.0,Bike,Floor Scale
6,9/30/2014,835,7,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
251,9/30/2014,227,249,Fresh Prepared Food,7,Bike,Bathroom Scale
1,9/30/2014,65,15,Produce:Baked Goods,130.0:70.0,Bike,Floor Scale
255,9/30/2014,129:297:527,22,Frozen Prepared Food,0,Bike,Guesstimate
72,9/30/2014,551,249,Produce:Baked Goods,:275.0,Bike,Guesstimate
74,10/1/2014,593,15,Produce:Baked Goods,86.0:,Bike,Floor Scale
175,10/1/2014,593,15,Produce:Baked Goods,114.0:90.0,Bike,Floor Scale
3,10/1/2014,52,14,Produce,3,Bike,Floor Scale
245,10/1/2014,52,14,Baked Goods,4,Bike,Floor Scale
43,10/1/2014,19,28,Frozen Prepared Food,25,Bike,Guesstimate
215,10/1/2014,807,15,Baked Goods,51,Bike,Floor Scale
2,10/1/2014,3,35,Produce,0,Bike,Guesstimate
25,10/1/2014,954,28,Baked Goods,6,Car,Guesstimate
33,10/1/2014,12,58,Produce,40,Bike,Bathroom Scale
1,10/1/2014,531,15,Produce:Baked Goods:Fresh Prepared Food,250.0:25.0:25.0,Bike,Floor Scale
6,10/1/2014,835,7,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
255,10/1/2014,101,29,Frozen Prepared Food,0,Bike,Guesstimate
227,10/1/2014,945,5,Produce:Fresh Prepared Food:Dairy,240.0:30.0:10.0,Bike,Guesstimate
69,10/2/2014,279,20,,16,Bike,Guesstimate
4,10/2/2014,687,10,Produce,10,Bike,Guesstimate
72,10/2/2014,356,5,Produce:Baked Goods,280.0:5.0,Bike,Guesstimate
1,10/2/2014,58,10,Produce:Baked Goods,105.0:15.0,Bike,Bathroom Scale
6,10/2/2014,1029,273,Produce:Baked Goods,120.0:35.0,Bike,Floor Scale
27,10/2/2014,708,18,Baked Goods,8,Foot,Guesstimate
251,10/2/2014,227,249,Fresh Prepared Food,30,Car,Bathroom Scale
175,10/2/2014,1072,15,Produce:Baked Goods:Fresh Prepared Food,113.0:48.0:69.0,Car,Floor Scale
74,10/2/2014,1072,15,Produce:Dairy,7.0:,Car,Floor Scale
36,10/2/2014,1013,187,Produce,40,Bike,Bathroom Scale
3,10/2/2014,817,14,Produce,155,Bike,Floor Scale
245,10/2/2014,817,14,Baked Goods,3.2,Bike,Floor Scale
25,10/3/2014,531,22,Baked Goods,3,Foot,Guesstimate
1,10/3/2014,727,15,Produce:Baked Goods,125.0:85.0,Car,Floor Scale
227,10/3/2014,989,15,Produce,204,Bike,Floor Scale
4,10/3/2014,279,20,Produce,32,Bike,Bathroom Scale
175,10/3/2014,349,15,Produce:Baked Goods,0.0:,Bike,Guesstimate
76,10/3/2014,728,26,Frozen Prepared Food,0,Bike,Guesstimate
245,10/3/2014,31,14,Baked Goods,8,Bike,Floor Scale
3,10/3/2014,31,14,Produce,79,Bike,Floor Scale
6,10/3/2014,945,15,Produce:Fresh Prepared Food,100.0:33.0,Bike,Floor Scale
2,10/3/2014,116,44,Produce,0,Bike,Guesstimate
251,10/3/2014,116,44,Fresh Prepared Food,12,Bike,Guesstimate
256,10/3/2014,945,20,,0,Bike,Guesstimate
27,10/3/2014,945,20,Baked Goods,30,Bike,Guesstimate
74,10/3/2014,458,12,Produce:,20.0:1000.0,Car,Guesstimate
72,10/4/2014,416,26,Produce:Baked Goods,100.0:0.0,Bike,Guesstimate
262,10/4/2014,356,15,Produce,10,Bike,Guesstimate
24,10/4/2014,993,20,Fresh Prepared Food,6,Bike,Guesstimate
25,10/4/2014,993,20,Baked Goods,5,Bike,Guesstimate
55,10/4/2014,904,8,Produce,70,Bike,Bathroom Scale
215,10/4/2014,904,8,Baked Goods,65,Bike,Bathroom Scale
33,10/4/2014,761,15,Produce,167,Bike,Floor Scale
6,10/4/2014,993,20,Produce:Baked Goods,226.0:22.0,Bike,Bathroom Scale
1,10/4/2014,775,18,:,110.0:,Bike,Guesstimate
259,10/4/2014,1043,20,Produce:Produce,5.0:15.0,Car,Guesstimate
245,10/4/2014,928,29,Baked Goods,10,Bike,Guesstimate
4,10/4/2014,129:537:297:135:13,22,Produce:Baked Goods:Fresh Prepared Food:Dairy,30.0:::,Bike,Guesstimate
74,10/4/2014,850,186,Produce,10,Car,Bathroom Scale
3,10/4/2014,928,29,Produce,180,Bike,Guesstimate
175,10/5/2014,993,18,Produce:Baked Goods,198.0:42.0,Bike,Bathroom Scale
245,10/5/2014,52,9,Baked Goods,0,Bike,Guesstimate
72,10/5/2014,416,274,Produce:Baked Goods,250.0:,Bike,Guesstimate
4,10/5/2014,416,20,Produce:Fresh Prepared Food,5.0:20.0,Bike,Guesstimate
74,10/5/2014,850,186,Produce,12.5,Bike,Bathroom Scale
1,10/5/2014,260,8,Produce:Baked Goods:Dairy,75.0:25.0:25.0,Bike,Guesstimate
6,10/5/2014,657,41,Baked Goods,40,Bike,Guesstimate
3,10/5/2014,52,9,Produce,65,Bike,Guesstimate
25,10/5/2014,616,11,Baked Goods,3,Bike,Guesstimate
2,10/5/2014,826,8,Produce,0,Bike,Floor Scale
6,10/6/2014,531,28,Produce:Baked Goods,50.0:,Bike,Guesstimate
3,10/6/2014,1044,14,Produce:Baked Goods,147.0:,Bike,Floor Scale
74,10/6/2014,416,5,Produce:Baked Goods,3.0:,Bike,Guesstimate
175,10/6/2014,416,5,Produce:Baked Goods,0.0:160.0,Bike,Guesstimate
227,10/6/2014,326,15,Produce,202,Bike,Floor Scale
6,10/6/2014,275,18,Baked Goods:Fresh Prepared Food:Dairy,25.0:50.0:75.0,Bike,Guesstimate
1,10/6/2014,658,100,Produce:Baked Goods,:20.0,Bike,Guesstimate
2,10/6/2014,947,7,Produce,70,Bike,Guesstimate
245,10/6/2014,1044,14,Baked Goods,8,Bike,Floor Scale
24,10/6/2014,1034,28,Fresh Prepared Food,2,Bike,Guesstimate
256,10/6/2014,1034,28,Fresh Prepared Food,0,Bike,Guesstimate
251,10/6/2014,947,7,Fresh Prepared Food,12,Bike,Guesstimate
4,10/6/2014,332,11,Produce:Baked Goods:Fresh Prepared Food,58.0:12.0:4.0,Bike,Floor Scale
24,10/6/2014,1034,28,Fresh Prepared Food,2,Bike,Guesstimate
1,10/7/2014,835,10,Produce:Baked Goods:Frozen Prepared Food,30.0:30.0:0.0,Bike,Guesstimate
3,10/7/2014,814,14,Produce,70,Bike,Floor Scale
72,10/7/2014,551,249,Produce:Baked Goods:,165.0:0.0:0.0,Bike,Guesstimate
4,10/7/2014,739,10,Produce:Frozen Prepared Food,200.0:50.0,Bike,Guesstimate
251,10/7/2014,227,249,Fresh Prepared Food,10.5,Bike,Bathroom Scale
74,10/7/2014,42,15,Produce:Baked Goods:Fresh Prepared Food,5.0::20.0,Bike,Floor Scale
175,10/7/2014,42,15,Produce:Baked Goods,100.0:25.0,Bike,Floor Scale
245,10/7/2014,814,14,Baked Goods,7,Bike,Floor Scale
1,10/8/2014,531,15,Baked Goods:,82.0:,Bike,Floor Scale
3,10/8/2014,52,14,Produce,252,Car,Floor Scale
245,10/8/2014,52,14,Baked Goods,0,Car,Floor Scale
74,10/8/2014,593,15,Produce:Baked Goods,41.0:,Bike,Floor Scale
2,10/8/2014,3,35,Produce,35,Bike,Guesstimate
215,10/8/2014,807,15,Baked Goods,47,Bike,Floor Scale
43,10/8/2014,19,28,Frozen Prepared Food,0,Bike,Guesstimate
175,10/8/2014,593,15,Produce:Baked Goods,195.0:80.0,Bike,Floor Scale
6,10/8/2014,416,7:15,Produce:Baked Goods,158.0:3.0,Bike,Floor Scale
227,10/8/2014,271,5,Produce,105,Bike,Guesstimate
1,10/9/2014,835,10,Produce:Baked Goods:Baked Goods,0.0:0.0:,Bike,Guesstimate
6,10/9/2014,1029,273,Produce:Baked Goods,200.0:,Bike,Floor Scale
27,10/9/2014,708,18,Baked Goods,8,Foot,Guesstimate
69,10/9/2014,279,20,,6,Bike,Guesstimate
3,10/9/2014,817,14,Produce,142.3,Bike,Floor Scale
245,10/9/2014,817,14,Baked Goods,1.5,Bike,Floor Scale
36,10/9/2014,1013,187,Produce,0,Bike,Guesstimate
4,10/9/2014,687,10,Produce,20,Bike,Guesstimate
251,10/9/2014,227,249,Fresh Prepared Food,6,Foot,Bathroom Scale
72,10/9/2014,356,5,Produce:Baked Goods,0.0:55.0,Bike,Guesstimate
74,10/9/2014,1072,15,Produce:,0.0:,Bike,Guesstimate
175,10/9/2014,1025:531,15,Produce,0,Bike,Guesstimate
175,10/10/2014,349,15,Produce:Baked Goods,15.0:,Bike,Guesstimate
256,10/10/2014,945,20,Baked Goods,3,Bike,Floor Scale
27,10/10/2014,945,20,Baked Goods,60,Bike,Guesstimate
6,10/10/2014,945,15,Produce,14,Bike,Floor Scale
4,10/10/2014,279,20,Produce,76,Bike,Bathroom Scale
2,10/10/2014,116,44,Produce,5,Bike,Guesstimate
251,10/10/2014,116,44,Fresh Prepared Food,24,Bike,Guesstimate
227,10/10/2014,989,15,Produce,213,Bike,Floor Scale
76,10/10/2014,728,26,Frozen Prepared Food,65,Bike,Guesstimate
25,10/10/2014,531,22,Baked Goods,2,Foot,Guesstimate
3,10/10/2014,31,14,Produce,123,Bike,Floor Scale
245,10/10/2014,31,14,Baked Goods,2,Bike,Floor Scale
74,10/10/2014,458,12,Produce,40,Car,Guesstimate
1,10/10/2014,727,15,Produce:Fresh Prepared Food,186.0:135.0,Car,Floor Scale
1,10/11/2014,775,18,:,80.0:,Bike,Guesstimate
175,10/11/2014,1043,20,Produce:Produce:Baked Goods,8.0:10.0:25.0,Bike,Guesstimate
72,10/11/2014,514,26,Produce:Baked Goods,150.0:50.0,Car,Guesstimate
215,10/11/2014,904,8,Baked Goods,0,Bike,Bathroom Scale
3,10/11/2014,928,29,Produce,150,Car,Guesstimate
245,10/11/2014,928,29,Baked Goods,1,Car,Guesstimate
262,10/11/2014,271,15,Produce,174,Bike,Floor Scale
6,10/11/2014,356,20,Produce:Baked Goods,110.0:25.0,Bike,Guesstimate
25,10/11/2014,356,20,Baked Goods,7,Bike,Guesstimate
55,10/11/2014,904,8,Produce,15,Bike,Bathroom Scale
33,10/11/2014,271,5,Produce,0,Bike,Floor Scale
24,10/11/2014,356,20,Fresh Prepared Food,0,Bike,Guesstimate
4,10/11/2014,129:537:297:135:13,22,Produce:Baked Goods:Fresh Prepared Food:Dairy,8.0:::,Bike,Floor Scale
175,10/12/2014,1034,18,Produce:Baked Goods,70.0:,Bike,Floor Scale
74,10/12/2014,850,186,Produce,35.5,Bike,Bathroom Scale
4,10/12/2014,139,20,Produce,15,Bike,Guesstimate
6,10/12/2014,657,41,Produce:Baked Goods,150.0:50.0,Car,Guesstimate
3,10/12/2014,52,9,Produce,2,Car,Guesstimate
25,10/12/2014,616,11,Baked Goods,3,Bike,Guesstimate
72,10/12/2014,416,274,Produce:Baked Goods,200.0:,Bike,Guesstimate
245,10/12/2014,52,9,Produce,167,Car,Guesstimate
1,10/12/2014,260,8,Produce:Baked Goods,150.0:25.0,Bike,Guesstimate
74,10/12/2014,850,186,Produce,50,Car,Bathroom Scale
2,10/12/2014,826,8,Produce,0,Bike,Bathroom Scale
251,10/13/2014,947,7,Fresh Prepared Food,20,Bike,Guesstimate
74,10/13/2014,416,5,Produce:Baked Goods,5.0:,Bike,Guesstimate
245,10/13/2014,807,14,Baked Goods,3,Car,Floor Scale
3,10/13/2014,807,14,Produce:Baked Goods,75.2:8.0,Car,Floor Scale
25,10/13/2014,879,28,Baked Goods,2.5,Bike,Floor Scale
24,10/13/2014,879,28,Fresh Prepared Food,10,Bike,Guesstimate
256,10/13/2014,879,28,Fresh Prepared Food,13.2,Bike,Floor Scale
6,10/13/2014,275,18,Fresh Prepared Food,100,Bike,Guesstimate
2,10/13/2014,947,7,Produce,80,Bike,Guesstimate
175,10/13/2014,416,5,Produce:Baked Goods,100.0:50.0,Bike,Guesstimate
227,10/13/2014,326,15,Produce,480,Bike,Floor Scale
4,10/13/2014,332,11,Produce:Baked Goods,31.0:12.0,Bike,Floor Scale
1,10/13/2014,658,100,Produce:Baked Goods:Fresh Prepared Food,180.0:50.0:15.0,Bike,Guesstimate
6,10/13/2014,139,28,Produce:Baked Goods,100.0:15.0,Bike,Bathroom Scale
3,10/14/2014,814,14,Produce,88,Bike,Floor Scale
6,10/14/2014,356,7,Produce:Baked Goods,125.0:10.0,Bike,Bathroom Scale
74,10/14/2014,42,15,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
4,10/14/2014,739,10,Produce:Baked Goods,150.0:30.0,Bike,Guesstimate
1,10/14/2014,835,10,Produce:Baked Goods,120.0:30.0,Bike,Guesstimate
245,10/14/2014,814,14,Baked Goods,28,Bike,Floor Scale
251,10/14/2014,227,249,Fresh Prepared Food,8,Car,Bathroom Scale
72,10/14/2014,551,249,Produce:Baked Goods,150.0:,Bike,Guesstimate
175,10/14/2014,42,15,Produce:Baked Goods,105.0:137.0,Bike,Floor Scale
25,10/15/2014,993,28,Baked Goods,2,Bike,Bathroom Scale
245,10/15/2014,52,14,Baked Goods,0,Foot,Guesstimate
43,10/15/2014,19,28,Frozen Prepared Food,50,Bike,Bathroom Scale
175,10/15/2014,593,15,Produce:Baked Goods,5.0:,Bike,Floor Scale
175,10/15/2014,593,15,Produce:Baked Goods,50.0:150.0,Bike,Floor Scale
215,10/15/2014,807,15,Baked Goods,57,Bike,Floor Scale
1,10/15/2014,531,15,Produce:Baked Goods,50.0:30.0,Bike,Floor Scale
251,10/15/2014,3,35,Fresh Prepared Food,0,Bike,Guesstimate
2,10/15/2014,3,35,Produce,55,Bike,Guesstimate
3,10/15/2014,52,14,Produce,0,Foot,Guesstimate
6,10/15/2014,699,7,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
227,10/15/2014,271,5,Produce,145,Bike,Guesstimate
69,10/16/2014,279,20,,22,Foot,Guesstimate
1,10/16/2014,58,10,Produce:Baked Goods,70.0:15.0,Bike,Bathroom Scale
36,10/16/2014,1013,187,Produce,160,Bike,Guesstimate
74,10/16/2014,1072,15,Produce:Dairy,0.0:0.0,Car,Guesstimate
27,10/16/2014,708,18,Baked Goods,7,Foot,Guesstimate
